,0,1,2
0,-0.01105498,0.005954773,-0.0062495484
1,-0.007927679,0.005040707,-0.0057230545
2,-0.008968973,0.0047233575,-0.0046995636
3,-0.01096372,0.005930574,-0.006176251
4,-0.01011089,0.0064350516,-0.007368643
5,-0.009215548,0.006106798,-0.007197287
6,-0.010041452,0.006069258,-0.006845047
7,-0.008851669,0.0035423941,-0.0025357404
8,-0.009790179,0.006586828,-0.007903048
9,-0.011079755,0.0054921624,-0.0054043243
10,-0.009385568,0.005340857,-0.005685183
11,-0.0106668025,0.0043408866,-0.0032884607
12,-0.010654755,0.004998313,-0.0045213783
13,-0.010180023,0.0057112877,-0.006081355
14,-0.009846059,0.0048281406,-0.004461647
15,-0.011719569,0.0056940755,-0.005583374
16,-0.011517271,0.005357134,-0.004939139
17,-0.011039534,0.0049892785,-0.004594138
18,-0.009060747,0.0061572213,-0.0074064266
19,-0.010014128,0.0040738042,-0.0032582013
20,-0.010876964,0.0052199764,-0.005011754
21,-0.010133108,0.004722416,-0.004320316
22,-0.011900688,0.0058633424,-0.005751102
23,-0.012070157,0.006480527,-0.0068292273
24,-0.010600905,0.0046187714,-0.0038672127
25,-0.011652408,0.007406572,-0.008764902
26,-0.011259066,0.0062317336,-0.006669486
27,-0.011802912,0.0067675775,-0.007387213
28,-0.010323,0.00634531,-0.00727249
29,-0.009144534,0.006613857,-0.0082705775
30,-0.008683083,0.005489277,-0.006335634
31,-0.00936078,0.0058165616,-0.006642965
32,-0.0086777685,0.006467379,-0.00808195
33,-0.0067876237,0.0045168623,-0.005040239
34,-0.0074346988,0.0039675315,-0.0038076562
35,-0.008324024,0.003603513,-0.0027421338
36,-0.006363102,0.0031866946,-0.0027202205
37,-0.009696289,0.00404699,-0.0030078227
38,-0.010470461,0.005197028,-0.0051012323
39,-0.011198178,0.0066932333,-0.0075518433
40,-0.01075312,0.007530762,-0.009453481
41,-0.012309188,0.007563209,-0.00875308
42,-0.010948334,0.008141016,-0.010278173
43,-0.010716755,0.007839774,-0.00990791
44,-0.010600121,0.006638462,-0.00761366
45,-0.0091083255,0.005034404,-0.0051623364
46,-0.012231573,0.0040239175,-0.002026293
47,-0.013500324,0.005792849,-0.005016181
48,-0.014292152,0.0066945236,-0.0065309466
49,-0.014295296,0.006377074,-0.0058948337
50,-0.010223248,0.005447609,-0.005649892
51,-0.0124024805,0.006951967,-0.0076443553
52,-0.011718729,0.007851324,-0.00960577
53,-0.01166987,0.0065993248,-0.007286429
54,-0.008214723,0.0061095296,-0.0075678783
55,-0.010025683,0.0065201297,-0.007855868
56,-0.009965733,0.0065892735,-0.007929649
57,-0.009542395,0.0057445117,-0.0066009746
58,-0.011458182,0.005352025,-0.005114485
59,-0.011149672,0.006643219,-0.007524368
60,-0.011816204,0.0059866454,-0.0061061955
61,-0.013727177,0.006513021,-0.0063541946
62,-0.010201787,0.0042801374,-0.003430357
63,-0.00911543,0.0062368745,-0.0075312913
64,-0.008225628,0.006725055,-0.008737883
65,-0.00815995,0.00562222,-0.0066671814
66,-0.012470538,0.0031186435,-0.0003333678
67,-0.008515796,0.0059085223,-0.0070994208
68,-0.007827437,0.004744884,-0.0051228176
69,-0.010079798,0.0059018875,-0.0063352003
70,-0.008541271,0.005497231,-0.0062811845
71,-0.007668847,0.0045928643,-0.0049392604
72,-0.009813661,0.0058118175,-0.006446755
73,-0.013518406,0.0062912754,-0.005912492
74,-0.010343666,0.0063714483,-0.0072145713
75,-0.012654775,0.005785307,-0.005180401
76,-0.0123558575,0.0074497377,-0.008521566
77,-0.010749091,0.005915799,-0.006333827
78,-0.009566227,0.0065943487,-0.007850187
79,-0.009703353,0.0059961868,-0.006802621
80,-0.01412759,0.006898536,-0.0069619706
81,-0.014904745,0.006497159,-0.005915411
82,-0.01388763,0.0067410497,-0.0064853453
83,-0.009991294,0.005325789,-0.005426721
84,-0.013076088,0.0075860117,-0.008576985
85,-0.012400924,0.0067740213,-0.007283566
86,-0.009096999,0.005555301,-0.0062838793
87,-0.012057683,0.00535853,-0.004804967
88,-0.010973564,0.006689849,-0.0077003944
89,-0.011541072,0.0068274974,-0.00781171
90,-0.013589778,0.0065563084,-0.006438972
91,-0.009771715,0.00516579,-0.005427551
92,-0.00915194,0.0057731494,-0.006788602
93,-0.010632446,0.007157327,-0.008730764
94,-0.008054785,0.006566154,-0.008585291
95,-0.007354095,0.007438051,-0.010512898
96,-0.009849991,0.0046873777,-0.00415028
97,-0.011682301,0.005051666,-0.004236427
98,-0.012571336,0.005823254,-0.0053364504
99,-0.0085501745,0.005969918,-0.0071247066
100,-0.0077165533,0.006769841,-0.009023308
101,-0.0074370317,0.0053990353,-0.0066001704
102,-0.00962173,0.0050393743,-0.0049691405
103,-0.011732744,0.004748372,-0.0035780342
104,-0.011597898,0.004757244,-0.0036960593
105,-0.013468669,0.005867747,-0.0051100724
106,-0.011735753,0.005163428,-0.0043454454
107,-0.011803356,0.0045748763,-0.0032733302
108,-0.008741455,0.006411231,-0.007976221
109,-0.010479757,0.007305884,-0.009097705
110,-0.00922582,0.006040353,-0.007173437
111,-0.010995122,0.008051591,-0.010286632
112,-0.013469361,0.0073650666,-0.008137392
113,-0.014620425,0.007074525,-0.006986824
114,-0.01316769,0.005132068,-0.003976037
115,-0.00895803,0.0067284135,-0.008512779
116,-0.0112289265,0.0065912656,-0.0072868494
117,-0.011063118,0.007874001,-0.009802897
118,-0.009040724,0.0055841827,-0.006212439
119,-0.008997044,0.005831217,-0.006802933
120,-0.012351811,0.0063152714,-0.0064055696
121,-0.011896003,0.0042924145,-0.002836799
122,-0.0115172835,0.006190982,-0.0065946095
123,-0.009486972,0.005566379,-0.0061739553
124,-0.009755208,0.00530248,-0.0055611366
125,-0.009676692,0.0069744014,-0.008827199
126,-0.0088021895,0.00592977,-0.0070059006
127,-0.008515862,0.0057541737,-0.0067248344
128,-0.01017405,0.005767664,-0.0060796295
129,-0.009408439,0.0061869225,-0.007181857
130,-0.0100390585,0.006623138,-0.0077407514
131,-0.012510556,0.007990593,-0.009509951
132,-0.01098931,0.0063357702,-0.006954913
133,-0.006947995,0.0049513467,-0.0059241806
134,-0.009294305,0.004744701,-0.004448997
135,-0.010238141,0.0049175816,-0.0043582087
136,-0.009594381,0.004664281,-0.0043096105
137,-0.010196939,0.0049342574,-0.004608674
138,-0.01140451,0.0043411776,-0.0030565194
139,-0.01060659,0.005019298,-0.004664783
140,-0.010196433,0.0050998465,-0.0049601216
141,-0.00909565,0.00530341,-0.005753791
142,-0.013859073,0.0053295544,-0.0039845346
143,-0.01514206,0.009381637,-0.011123083
144,-0.010708905,0.007936647,-0.01014389
145,-0.0097969305,0.0058921007,-0.0065675797
146,-0.012372374,0.0041528116,-0.0022541145
147,-0.015064917,0.0066223564,-0.005963269
148,-0.013663008,0.0052439193,-0.0039717727
149,-0.011186278,0.006078169,-0.006408782
150,-0.010601245,0.0065802243,-0.007547245
151,-0.0127894515,0.008337311,-0.0101896
152,-0.011815048,0.0065787854,-0.0071715936
153,-0.010387124,0.0041279956,-0.003010167
154,-0.010107072,0.0049905614,-0.004783885
155,-0.010655788,0.0060428525,-0.0064729187
156,-0.010997195,0.005833795,-0.006105053
157,-0.0084515605,0.0052908617,-0.0060602888
158,-0.008898017,0.004868345,-0.005045079
159,-0.00863756,0.005228477,-0.0057250145
160,-0.011373877,0.0044768974,-0.003196465
161,-0.010636052,0.0070646037,-0.008503518
162,-0.012020038,0.0063520246,-0.0065181595
163,-0.016832989,0.00701688,-0.0060064592
164,-0.012996946,0.0070597725,-0.007520696
165,-0.009571522,0.00425997,-0.0035157267
166,-0.009370315,0.004263643,-0.0036047064
167,-0.008036585,0.005670377,-0.006580527
168,-0.010479487,0.0057201395,-0.005914529
169,-0.012229513,0.005479279,-0.0049337177
170,-0.012727369,0.0063066585,-0.0063195988
171,-0.011116879,0.0061098486,-0.0065091304
172,-0.012425875,0.0068753655,-0.007519974
173,-0.01193013,0.006493541,-0.0069935815
174,-0.013255436,0.0063095586,-0.0060645514
175,-0.016663544,0.009942493,-0.0115862265
176,-0.011993007,0.00826774,-0.010357027
177,-0.0125216,0.008052417,-0.009514096
178,-0.010263779,0.0056499396,-0.0058736946
179,-0.011979365,0.006870006,-0.007603576
180,-0.01295192,0.0065616774,-0.006498828
181,-0.00967874,0.0068464214,-0.008348813
182,-0.010642094,0.007018358,-0.008440148
183,-0.012850122,0.006060787,-0.005774576
184,-0.010564306,0.006309933,-0.007249266
185,-0.012110276,0.005954539,-0.005878147
186,-0.00963577,0.005653889,-0.0062897387
187,-0.011327233,0.0067359502,-0.0075528813
188,-0.011107235,0.0054929536,-0.0053019356
189,-0.010642724,0.0064571234,-0.0072946874
190,-0.010649044,0.005776472,-0.0060387608
191,-0.008849197,0.0036699497,-0.0027533853
192,-0.010053087,0.003845771,-0.0024830434
193,-0.014931316,0.0070036724,-0.0067167603
194,-0.01534466,0.006948803,-0.0064665657
195,-0.012147647,0.0060475394,-0.005929355
196,-0.011505804,0.006089326,-0.0062908307
197,-0.009206177,0.004937188,-0.004836157
198,-0.009698286,0.004294035,-0.003489272
199,-0.010458381,0.005685154,-0.005924822
200,-0.010020403,0.005263161,-0.005226515
201,-0.011884676,0.0061780405,-0.0062877447
202,-0.0148418415,0.008781624,-0.0102089755
203,-0.012130247,0.0073315897,-0.008356909
204,-0.013060971,0.007908301,-0.00928133
205,-0.0119203795,0.0067882366,-0.0076530697
206,-0.012181139,0.0071167345,-0.008001173
207,-0.013617105,0.006491156,-0.0063332533
208,-0.011317016,0.0073407823,-0.008817784
209,-0.013965448,0.006075761,-0.0052788905
210,-0.010135543,0.007700149,-0.009913749
211,-0.009601302,0.006072717,-0.007163265
212,-0.0114812665,0.0066876984,-0.007449463
213,-0.011007912,0.008471228,-0.0110555105
214,-0.007851483,0.0072267754,-0.009977922
215,-0.0117233,0.0056927716,-0.0056736297
216,-0.011440106,0.008428185,-0.010958415
217,-0.012248247,0.0061150608,-0.0061509865
218,-0.013824783,0.0068460866,-0.006834998
219,-0.013047527,0.0041462677,-0.0020278902
220,-0.012513428,0.005114148,-0.0041601937
221,-0.012301036,0.006483587,-0.00680643
222,-0.009249561,0.006543527,-0.008057722
223,-0.008689391,0.0037820218,-0.0029432005
224,-0.009745502,0.0061033885,-0.0068843295
225,-0.013997843,0.0073946863,-0.007673824
226,-0.015475061,0.008168326,-0.008709248
227,-0.011286334,0.0041238847,-0.0028447844
228,-0.009906995,0.0055146688,-0.0060427096
229,-0.009049814,0.0031868098,-0.0016607303
230,-0.009265694,0.0043149455,-0.0037279464
231,-0.011103807,0.0048499824,-0.0041418346
232,-0.012495098,0.006611957,-0.006955838
233,-0.010538321,0.006787449,-0.008054443
234,-0.009558211,0.005325573,-0.0057521067
235,-0.010678632,0.0070229997,-0.008336449
236,-0.013016073,0.0074909735,-0.008448699
237,-0.012212468,0.006800584,-0.0073437276
238,-0.012791743,0.008164621,-0.009791002
239,-0.011649258,0.0079964055,-0.009989421
240,-0.010886634,0.006126688,-0.0067277947
241,-0.012564494,0.008441599,-0.010443772
242,-0.010994921,0.005014996,-0.0045990585
243,-0.0098376125,0.007965062,-0.010596495
244,-0.011630997,0.0056664073,-0.0053515825
245,-0.011883534,0.0054753833,-0.0050871405
246,-0.010885483,0.0059177307,-0.006457652
247,-0.008443452,0.005426329,-0.006332169
248,-0.013702049,0.007560859,-0.008343905
249,-0.0124849705,0.0062799477,-0.006425698
250,-0.013666464,0.0066527002,-0.006633018
251,-0.00947979,0.004850686,-0.0046614255
252,-0.011508898,0.004951281,-0.004118233
253,-0.014242846,0.007399348,-0.007563057
254,-0.01329571,0.007536445,-0.008310944
255,-0.013886765,0.004648741,-0.0025650647
256,-0.014087059,0.0047748503,-0.0027252694
257,-0.010147804,0.006357285,-0.0072296243
258,-0.014462892,0.00851477,-0.009639712
259,-0.015141547,0.006707692,-0.006035053
260,-0.009738629,0.0047443938,-0.0044028442
261,-0.0103908125,0.005597657,-0.005911355
262,-0.011537363,0.0033050438,-0.0010225603
263,-0.013066816,0.006296815,-0.006260418
264,-0.011570773,0.007543134,-0.009113388
265,-0.011042605,0.008603455,-0.01151255
266,-0.009396244,0.0063512065,-0.0076543223
267,-0.009348412,0.006986058,-0.008822376
268,-0.011485498,0.0060804975,-0.0062704077
269,-0.010720179,0.0058205896,-0.0061968113
270,-0.01222883,0.006815541,-0.0074763354
271,-0.010319646,0.006487712,-0.00751481
272,-0.011769724,0.0065204743,-0.0072002104
273,-0.01130547,0.0062727113,-0.006785231
274,-0.012002894,0.005937399,-0.0058267857
275,-0.011047228,0.0065718233,-0.0074176104
276,-0.011292359,0.006108353,-0.0063520866
277,-0.012318014,0.0053736004,-0.004630343
278,-0.011741034,0.004588942,-0.0033705784
279,-0.01146244,0.0063957744,-0.006832453
280,-0.011839174,0.006613004,-0.007242891
281,-0.010969716,0.007959425,-0.010269799
282,-0.013958945,0.005663024,-0.004716227
283,-0.012520379,0.005545299,-0.0048395093
284,-0.01475444,0.0050036167,-0.002853131
285,-0.011451151,0.0055211256,-0.0052263667
286,-0.01449602,0.008398348,-0.009489762
287,-0.0133450255,0.0054505514,-0.004461591
288,-0.012627909,0.007434727,-0.008329234
289,-0.009285632,0.0059056957,-0.0068512517
290,-0.011985796,0.0045805606,-0.0032669774
291,-0.013106684,0.006964179,-0.0073353327
292,-0.010559089,0.0051132776,-0.0047645294
293,-0.015306239,0.0072094677,-0.006973939
294,-0.012356151,0.0035882636,-0.0013399977
295,-0.015329838,0.0055999276,-0.0040453793
296,-0.013288467,0.006743485,-0.006894579
297,-0.010743096,0.007023064,-0.008442264
298,-0.011242026,0.00687634,-0.007833061
299,-0.009895043,0.006800522,-0.00808786
300,-0.012480273,0.0064675678,-0.0065967366
301,-0.013117774,0.006315622,-0.006143412
302,-0.013224154,0.007821496,-0.009092974
303,-0.009034464,0.007244625,-0.009629662
304,-0.008450708,0.006226041,-0.007868339
305,-0.008106393,0.0057725655,-0.007206863
306,-0.011656082,0.007210658,-0.0083418535
307,-0.010782115,0.0066995323,-0.0076047555
308,-0.014143276,0.005408265,-0.0038054767
309,-0.0134671815,0.0062115947,-0.0057496857
310,-0.012454191,0.0061031887,-0.005892518
311,-0.009756167,0.006188238,-0.0072002327
312,-0.010083614,0.006421225,-0.0075123385
313,-0.0110529475,0.006252031,-0.0068840887
314,-0.012216712,0.005821299,-0.0056369114
315,-0.011489995,0.007009736,-0.008083826
316,-0.013410962,0.0063511203,-0.0060415915
317,-0.014127211,0.0075119194,-0.007957117
318,-0.014580994,0.008151468,-0.0089341095
319,-0.013316628,0.008090636,-0.0093408665
320,-0.011323139,0.0059983074,-0.006022054
321,-0.011564801,0.0075934194,-0.008947696
322,-0.013306366,0.0069600823,-0.0071294536
323,-0.011897631,0.006967628,-0.007850758
324,-0.01010968,0.005557732,-0.0057994737
325,-0.0135096405,0.0068311887,-0.0071095186
326,-0.0143787265,0.0057713687,-0.004708635
327,-0.01315568,0.007238091,-0.007924359
328,-0.0113655925,0.007534247,-0.009231877
329,-0.012481391,0.0072115227,-0.007983917
330,-0.01142975,0.005345609,-0.005109918
331,-0.008870927,0.00630387,-0.0077144173
332,-0.011363197,0.006056031,-0.0063519427
333,-0.011605596,0.0074262745,-0.008951225
334,-0.012086615,0.0050545093,-0.0042969612
335,-0.011654675,0.004886512,-0.0040309867
336,-0.011084609,0.005981981,-0.006369154
337,-0.008915551,0.0060439887,-0.0073718564
338,-0.00927893,0.0058584954,-0.006776258
339,-0.012294392,0.00666767,-0.0070972843
340,-0.012847439,0.006126961,-0.0058030044
341,-0.013967194,0.0077387267,-0.008299076
342,-0.011647849,0.0077961986,-0.009409727
343,-0.012775087,0.007813613,-0.009069691
344,-0.0099941455,0.006690793,-0.007964997
345,-0.011872483,0.005975311,-0.0059444923
346,-0.015068713,0.0052703484,-0.0034272412
347,-0.012810247,0.007530406,-0.008395711
348,-0.008221644,0.0059753414,-0.007342364
349,-0.01363641,0.0068301554,-0.0067589395
350,-0.014256892,0.007291889,-0.007412643
351,-0.014318974,0.007299271,-0.0074120658
352,-0.012735581,0.006260528,-0.006004695
353,-0.012518194,0.007762856,-0.008989677
354,-0.01262403,0.0074437656,-0.008468991
355,-0.012381743,0.006687692,-0.007083421
356,-0.013489238,0.006707672,-0.0067615677
357,-0.011148145,0.004360462,-0.0033204474
358,-0.013136415,0.0067119147,-0.006955922
359,-0.011114058,0.005887679,-0.006163652
360,-0.015234805,0.008348977,-0.009185841
361,-0.011322763,0.004933219,-0.004232725
362,-0.011200447,0.0056801266,-0.0057506957
363,-0.0098942565,0.006571277,-0.008024587
364,-0.011206447,0.0070820944,-0.008400638
365,-0.008889841,0.0062921173,-0.007711093
366,-0.01127262,0.00488141,-0.0042287223
367,-0.011891427,0.0033503827,-0.00104758
368,-0.014254811,0.0046103513,-0.0024637654
369,-0.009575764,0.0053027,-0.005574909
370,-0.009895873,0.005728457,-0.0061859475
371,-0.012958059,0.008615481,-0.010552578
372,-0.011258806,0.007814905,-0.009694784
373,-0.013333674,0.007754218,-0.008574148
374,-0.013129146,0.007111396,-0.0075608785
375,-0.012804111,0.007094565,-0.0077886935
376,-0.010282383,0.0068892557,-0.008345708
377,-0.009636541,0.005492411,-0.0058487453
378,-0.012449512,0.0074900053,-0.008492479
379,-0.0134541,0.0061425497,-0.005631746
380,-0.010062114,0.0051193405,-0.0050625494
381,-0.010167252,0.006616094,-0.007780924
382,-0.014912353,0.007258949,-0.00709931
383,-0.013767623,0.0072300774,-0.007454347
384,-0.010085757,0.0071384297,-0.008706745
385,-0.012461308,0.0053829,-0.0044540176
386,-0.013269111,0.007508046,-0.008220223
387,-0.013236117,0.005607107,-0.0046456596
388,-0.010029455,0.0048106057,-0.004529053
389,-0.009814419,0.006736104,-0.008346917
390,-0.010939129,0.006295804,-0.0070655574
391,-0.012065134,0.0074045085,-0.008615314
392,-0.014989812,0.0061065876,-0.005002585
393,-0.01150195,0.0061585116,-0.0064733145
394,-0.009195583,0.0056894897,-0.0064940723
395,-0.014893556,0.0054637543,-0.0037731235
396,-0.009632002,0.005951051,-0.0066457745
397,-0.014568645,0.006617822,-0.0060200724
398,-0.010378837,0.0057363184,-0.0062029436
399,-0.011342913,0.0061909105,-0.0065959464
400,-0.011192787,0.003233398,-0.0010255013
401,-0.012854615,0.0049063046,-0.003483473
402,-0.0114302235,0.0065259524,-0.007050353
403,-0.01048576,0.008230474,-0.010783044
404,-0.014728119,0.007313611,-0.0071981074
405,-0.012083934,0.0077609355,-0.009236289
406,-0.011810772,0.005843052,-0.0057269162
407,-0.012711378,0.00591425,-0.005603808
408,-0.010081247,0.004868711,-0.0046383715
409,-0.011819514,0.0043781726,-0.0028722533
410,-0.010530483,0.005541928,-0.005615205
411,-0.011538243,0.005151215,-0.004553009
412,-0.012575741,0.0046716374,-0.0031632825
413,-0.014321433,0.00562268,-0.0041994764
414,-0.012400828,0.006722192,-0.0070498222
415,-0.010690828,0.0061660204,-0.006742972
416,-0.014444329,0.0068418933,-0.0063864603
417,-0.011336152,0.008347102,-0.010571724
418,-0.013341138,0.006382072,-0.0061983536
419,-0.01306856,0.004312655,-0.0023523513
420,-0.012677824,0.005841508,-0.0053895977
421,-0.009409644,0.005461934,-0.006054308
422,-0.013172205,0.0057549533,-0.005115869
423,-0.010523635,0.0070199356,-0.00846077
424,-0.011509254,0.0043522073,-0.002996505
425,-0.0059401733,0.004427305,-0.005365611
426,-0.0093822,0.003458619,-0.0019894023
427,-0.01173681,0.005346101,-0.0047796033
428,-0.011885346,0.0052171764,-0.0045184693
429,-0.012758686,0.0049971165,-0.0037495317
430,-0.012551356,0.0062122117,-0.006153777
431,-0.010735263,0.005580791,-0.0056598056
432,-0.012825819,0.004087479,-0.002077553
433,-0.013349972,0.005234869,-0.003907045
434,-0.015029028,0.0055810213,-0.003912942
435,-0.01127281,0.006953783,-0.007939656
436,-0.01048325,0.005993352,-0.006403013
437,-0.010795571,0.006273241,-0.006933833
438,-0.012734801,0.006502155,-0.006595966
439,-0.01130773,0.004865419,-0.0040922607
440,-0.010417677,0.005427938,-0.0054454324
441,-0.008843609,0.005376474,-0.005985475
442,-0.01319914,0.008030735,-0.009381239
443,-0.012872171,0.0066527673,-0.006764075
444,-0.010897675,0.0063397475,-0.0069492096
445,-0.009592888,0.006498792,-0.007710276
446,-0.012657173,0.006976266,-0.0076181917
447,-0.010766081,0.0052616564,-0.0050549083
448,-0.012656702,0.0072375154,-0.00804971
449,-0.01150121,0.007703019,-0.009534856
450,-0.009771797,0.0067369235,-0.008338828
451,-0.011511981,0.005261693,-0.004678343
452,-0.009872144,0.0032613403,-0.0015928246
453,-0.013397381,0.004937658,-0.0034688592
454,-0.011946787,0.0059919218,-0.0060142633
455,-0.012360477,0.0057077603,-0.0052614207
456,-0.013299064,0.0054026074,-0.0042414083
457,-0.00999521,0.00377598,-0.0024439218
458,-0.012760244,0.0038019924,-0.0014800675
459,-0.011257828,0.0038556382,-0.002215702
460,-0.012268094,0.007081353,-0.007786856
461,-0.0135645075,0.0053348565,-0.0039909026
462,-0.012171849,0.0063398294,-0.0065534213
463,-0.012350259,0.0055861785,-0.0050776107
464,-0.01409924,0.006443766,-0.005983508
465,-0.014738305,0.007103452,-0.006964696
466,-0.011185139,0.0057946644,-0.005922281
467,-0.008901422,0.00858071,-0.012030158
468,-0.007058733,0.0066893273,-0.009012014
469,-0.011149899,0.0060325004,-0.0063282587
470,-0.0083114365,0.0069662402,-0.009289338
471,-0.009738711,0.008058444,-0.01083641
472,-0.0117728785,0.0067533855,-0.0074976906
473,-0.011696898,0.008595755,-0.011018655
474,-0.0151288,0.007973519,-0.008486067
475,-0.010356222,0.0068781977,-0.008235691
476,-0.010719676,0.0067488654,-0.0077503403
477,-0.010300382,0.0054296153,-0.0054439465
478,-0.011599451,0.0065103252,-0.0070449347
479,-0.01133366,0.0060179355,-0.006155957
480,-0.011067371,0.0076240436,-0.009505892
481,-0.009407583,0.008123543,-0.0109761655
482,-0.0104717845,0.008586647,-0.011518929
483,-0.010270122,0.0042668795,-0.003224221
484,-0.0095992,0.0038222305,-0.00267933
485,-0.009678904,0.005193019,-0.005470625
486,-0.011842258,0.005540337,-0.005274312
487,-0.015494654,0.0054326765,-0.0034325698
488,-0.015517157,0.0041237087,-0.00096227636
489,-0.013669632,0.0044326116,-0.0022765577
490,-0.012520956,0.0051408377,-0.0041619954
491,-0.012382498,0.0046485635,-0.0032795793
492,-0.013828368,0.0058740564,-0.004968727
493,-0.012021297,0.004585185,-0.0032852485
494,-0.010470573,0.0046095764,-0.003909751
495,-0.010767654,0.0054880325,-0.005489797
496,-0.011205737,0.0060824766,-0.006338061
497,-0.013327582,0.006594928,-0.0064812205
498,-0.011235343,0.0062973807,-0.0067205504
499,-0.010235174,0.008808371,-0.01183262
500,-0.006762968,0.0051807086,-0.0062962356
501,-0.007744423,0.006589884,-0.0087786075
502,-0.012486398,0.007270909,-0.008107603
503,-0.0142548615,0.0070538153,-0.0070264125
504,-0.011944829,0.005680965,-0.0053507634
505,-0.009521929,0.005952897,-0.006924245
506,-0.012279835,0.0071112337,-0.0078303
507,-0.0110849785,0.0064375307,-0.007180317
508,-0.00885684,0.0057067443,-0.006570148
509,-0.007455046,0.0056342822,-0.006903551
510,-0.012525953,0.0071964846,-0.008021232
511,-0.009244551,0.0058533,-0.006672535
512,-0.008450762,0.0037103232,-0.0030495706
513,-0.011668164,0.0061481926,-0.006394988
